"Presion","Profundidad","Temperatura","Conductividad","Conductancia","Salinidad","Vel_Sonido","Densidad","Latitud","Longitud","Fecha","Hora","Estacion","Marea","Transecto","No.Estacion"
"2441",102.75,102.6619855,16.56148529,44686.0625,53758.98165,35.15773934,1513.393894,1026.192854,2.7845499,-78.4007636,"02/05/2021","  14:43:49","G01","Baja","Guascama","1"
"2442",103.05,102.9609121,16.56527991,44677.00295,53743.17584,35.1462998,1513.397221,1026.184498,2.7845499,-78.4007636,"02/05/2021","  14:43:49","G01","Baja","Guascama","1"
"2443",103.35,103.2598395,16.56677055,44683.09766,53748.57977,35.15024396,1513.411258,1026.188497,2.7845499,-78.4007636,"02/05/2021","  14:43:49","G01","Baja","Guascama","1"
"2444",103.65,103.5587662,16.58787637,44711.66242,53755.64506,35.15674049,1513.4877,1026.189831,2.7845499,-78.4007636,"02/05/2021","  14:43:49","G01","Baja","Guascama","1"
"2445",103.95,103.8576919,16.5887812,44719.27915,53763.63272,35.16253832,1513.50209,1026.19539,2.7845499,-78.4007636,"02/05/2021","  14:43:49","G01","Baja","Guascama","1"
"2446",104.2845328,104.1910259,16.5942358,44724.26505,53762.57574,35.1620041,1513.523558,1026.195166,2.7845499,-78.4007636,"02/05/2021","  14:43:49","G01","Baja","Guascama","1"
"2447",0.15,0.150821328,27.40429109,44673.17626,42623.58609,27.39351835,1531.966618,1016.877131,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2448",0.45,0.452459582,27.40269582,44738.9232,42687.61607,27.43931218,1532.01629,1016.913259,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2449",0.75,0.754095651,27.42066868,44717.35957,42652.41239,27.41401073,1532.036014,1016.889964,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2450",1.05,1.055724674,27.44564334,44890.57043,42797.23498,27.51768642,1532.207762,1016.961157,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2451",1.35,1.357325143,27.46341754,45151.92997,43031.82301,27.685801,1532.430832,1017.08291,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2452",1.65,1.658899955,27.4545909,45237.29773,43120.43708,27.74930739,1532.482579,1017.13459,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2453",1.95,1.960440342,27.47140491,45612.44872,43464.10087,27.99597129,1532.786219,1017.315545,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2454",2.25,2.261944157,27.46569835,45730.48562,43581.31794,28.08013219,1532.866923,1017.381741,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2455",2.55,2.563442091,27.47595089,45692.40948,43536.5236,28.04785988,1532.861456,1017.355618,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2456",2.85,2.864920205,27.50906993,46051.38839,43850.88943,28.27381124,1533.180509,1017.515918,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2457",3.15,3.166352535,27.52647925,46365.21638,44135.08867,28.47830424,1533.440911,1017.665073,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2458",3.45,3.467736756,27.54299032,46729.94603,44468.29705,28.71834665,1533.736685,1017.841176,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2459",3.75,3.769059278,27.57148219,47238.70357,44928.06899,29.05007012,1534.156352,1018.082265,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2460",4.05,4.070322934,27.59720543,47580.09166,45230.62705,29.26863862,1534.450333,1018.239362,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2461",4.35,4.371558103,27.60997475,47666.63461,45301.8984,29.32009891,1534.538665,1018.275212,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2462",4.65,4.672781138,27.61860705,47767.69082,45390.49349,29.3841075,1534.630803,1018.321785,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2463",4.95,4.97398934,27.63736036,47898.80374,45498.86565,29.46244611,1534.761014,1018.375895,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2464",5.25,5.275189812,27.64991953,47912.75784,45501.26407,29.4640996,1534.796324,1018.374444,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2465",5.55,5.576389869,27.65642707,47929.29981,45511.34826,29.47131879,1534.823759,1018.379088,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2466",5.85,5.877586977,27.65926552,47961.65625,45539.61756,29.4917037,1534.856739,1018.394773,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2467",6.15,6.178780904,27.66699871,47983.12689,45553.31428,29.50153837,1534.889704,1018.400989,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2468",6.45,6.479973033,27.66881371,47995.7793,45563.75578,29.50901975,1534.906764,1018.407319,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2469",6.75,6.781164164,27.66434097,47988.10645,45560.34079,29.50647284,1534.898997,1018.408125,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2470",7.05,7.082355758,27.67085101,47988.78137,45555.3503,29.50277997,1534.914932,1018.404581,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2471",7.35,7.383547575,27.67382908,47995.625,45559.27093,29.50553995,1534.929654,1018.407001,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2472",7.65,7.684738366,27.67476177,48004.16992,45566.57525,29.51075066,1534.94232,1018.411908,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2473",7.95,7.985925408,27.67227268,48038.38281,45601.20569,29.53574774,1534.968074,1018.432744,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2474",8.25,8.287106744,27.67207873,48070.86829,45632.21108,29.55812164,1534.996269,1018.450884,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2475",8.55,8.588284979,27.67492104,48079.06445,45637.52874,29.56189405,1535.011749,1018.454105,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2476",8.85,8.889461392,27.67506316,48095.28792,45652.80518,29.57287965,1535.028707,1018.463595,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2477",9.15,9.190636308,27.67695618,48097.77148,45653.52193,29.57332085,1535.038524,1018.464619,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2478",9.45,9.491810369,27.67642879,48104.54492,45660.40829,29.57823118,1535.047563,1018.469765,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2479",9.75,9.792981074,27.67563482,48135.73037,45690.69792,29.60009141,1535.073857,1018.48771,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2480",10.05,10.09414912,27.67512751,48133.31543,45688.84567,29.59867311,1535.076273,1018.488102,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2481",10.35,10.39531675,27.67968483,48143.49297,45694.55296,29.60272762,1535.095936,1018.49099,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2482",10.65,10.69648043,27.67348723,48178.40433,45733.06882,29.63055162,1535.116266,1018.515126,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2483",10.95,10.99763876,27.66877865,48192.98438,45750.99861,29.6434649,1535.12426,1018.527605,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2484",11.25,11.29879477,27.67300194,48204.10265,45757.88438,29.64837425,1535.144067,1018.531239,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2485",11.55,11.59994996,27.66518991,48194.03534,45755.11398,29.64629342,1535.129226,1018.533457,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2486",11.80702017,11.85795955,27.63957015,48153.51994,45738.89927,29.63449084,1535.063015,1018.533853,2.6872557,-78.2232815,"03/05/2021","  8:24:54","A06","Alta","Amarales","6"
"2487",0.15,0.150861523,27.27080536,43949.54688,42040.24271,26.97624126,1531.218602,1016.605994,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2488",0.45,0.452536941,27.3464689,44695.0929,42691.60255,27.44219696,1531.889874,1016.933013,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2489",0.75,0.753995681,27.4623012,47067.17237,44858.0898,29.00032189,1533.804201,1018.066474,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2490",1.05,1.055238984,27.54429939,47811.86165,45496.7163,29.46191898,1534.483111,1018.388159,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2491",1.35,1.356363217,27.62312533,48866.00586,46430.16312,30.13858252,1535.38071,1018.872175,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2492",1.65,1.657392823,27.61753001,49157.34601,46711.94752,30.3432471,1535.588903,1019.028846,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2493",1.95,1.95837945,27.63774293,49446.06681,46968.26275,30.52958339,1535.836221,1019.163558,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2494",2.25,2.2593161,27.67973018,49902.54404,47364.0847,30.81771855,1536.240007,1019.367733,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2495",2.55,2.560192481,27.7110435,50343.07371,47753.82004,31.10182187,1536.615257,1019.572287,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2496",2.85,2.86102206,27.7370905,50599.17027,47973.03927,31.26176374,1536.847613,1019.685315,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2497",3.15,3.161823023,27.756294,50783.60536,48130.37602,31.37661048,1537.016955,1019.766675,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2498",3.45,3.462588498,27.76668674,51104.67419,48425.13083,31.59200852,1537.272467,1019.926355,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2499",3.75,3.763315527,27.78623716,51328.26447,48618.98408,31.73376614,1537.470879,1020.027809,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2500",4.05,4.064024747,27.79824315,51382.92951,48659.69628,31.76348539,1537.534206,1020.047558,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2501",4.35,4.364729029,27.8035008,51416.10566,48686.26596,31.78285449,1537.571477,1020.061703,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2502",4.65,4.665430104,27.80824579,51436.65432,48701.34725,31.793814,1537.59873,1020.069698,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2503",4.95,4.966129396,27.81042484,51446.40235,48708.56701,31.79901801,1537.614161,1020.074196,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2504",5.25,5.266828618,27.81167698,51439.03783,48700.43972,31.79298561,1537.615669,1020.070555,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2505",5.55,5.567528713,27.81119595,51432.27773,48694.48306,31.78854257,1537.614967,1020.068665,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2506",5.85,5.86822931,27.81376041,51431.82635,48691.69128,31.78641669,1537.623535,1020.067535,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2507",6.15,6.168933176,27.80218796,51371.37111,48645.11595,31.75223905,1537.566617,1020.046885,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2508",6.456109047,6.475764913,27.79963554,51347.94825,48625.28664,31.73764111,1537.550665,1020.038062,2.7192951,-78.2225615,"03/05/2021","  8:42:26","A05","Alta","Amarales","5"
"2509",0.15,0.150494434,27.55001557,49173.87061,46787.68415,30.39870202,1535.469026,1019.085471,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2510",0.45,0.451484668,27.63383128,49294.44709,46827.72078,30.42774264,1535.694676,1019.081897,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2511",0.75,0.752458983,27.64181232,49516.02216,47031.07661,30.57561125,1535.873724,1019.191634,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2512",1.05,1.053407653,27.66575914,49674.91562,47160.54267,30.66977799,1536.032219,1019.255972,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2513",1.35,1.354339871,27.68762642,49798.17083,47257.93722,30.74062605,1536.161369,1019.303465,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2514",1.65,1.655246893,27.70970864,50068.478,47494.55014,30.91296523,1536.397949,1019.427065,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2515",1.95,1.956109455,27.74709642,50467.71299,47839.32805,31.16438504,1536.75229,1019.605129,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2516",2.25,2.256922972,27.8092444,50861.35218,48155.728,31.39537338,1537.140514,1019.759899,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2517",2.55,2.557675094,27.85519154,51435.97109,48657.44461,31.76224237,1537.63522,1020.021855,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2518",2.85,2.858359976,27.87684374,51842.15841,49021.60828,32.02891891,1537.969767,1020.216407,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2519",3.15,3.159013382,27.89370524,51904.1056,49064.53931,32.06030526,1538.04559,1020.23583,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2520",3.45,3.459661063,27.90036607,51950.4937,49102.20625,32.08783791,1538.094544,1020.255646,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2521",3.75,3.760301396,27.90931545,52020.97704,49160.5085,32.13050647,1538.164553,1020.286089,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2522",4.05,4.060935717,27.91643335,52050.70324,49181.98369,32.14617242,1538.202012,1020.296846,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2523",4.35,4.361564528,27.91918549,52104.70357,49230.44741,32.18163674,1538.250584,1020.323878,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2524",4.65,4.662184841,27.91262806,52151.45069,49280.7224,32.21843735,1538.279785,1020.354919,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2525",4.95,4.962795017,27.90511316,52210.31087,49343.35053,32.26430897,1538.316411,1020.393081,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2526",5.25,5.263393745,27.89686485,52271.37897,49408.76847,32.31223773,1538.353569,1020.433026,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2527",5.55,5.563980209,27.88274859,52330.19726,49477.5694,32.3626603,1538.380256,1020.47674,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2528",5.85,5.864556496,27.85182383,52327.52096,49503.98791,32.38197107,1538.336586,1020.502511,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2529",6.15,6.165126842,27.83108282,52320.50488,49516.78263,32.39127866,1538.305089,1020.51748,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2530",6.45,6.465691498,27.79431629,52305.11523,49536.69155,32.40580398,1538.2432,1020.541529,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2531",6.75,6.766247145,27.72205448,52258.49609,49560.37526,32.42307906,1538.10454,1020.579056,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2532",7.05,7.066794206,27.66985035,52212.8418,49566.15735,32.42720704,1537.996748,1020.600227,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2533",7.35,7.367332383,27.62176514,52208.90039,49607.70534,32.4575947,1537.925774,1020.639787,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2534",7.65,7.66786317,27.60516739,52200.96289,49615.81293,32.46344945,1537.899662,1020.650802,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2535",7.95,7.968390583,27.5917585,52200.56983,49628.08938,32.47236835,1537.88395,1020.663095,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2536",8.25,8.268915328,27.58140087,52193.49219,49631.13508,32.47451049,1537.867943,1020.669317,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2537",8.55,8.569437818,27.57416344,52197.63672,49641.90898,32.48233169,1537.864958,1020.678804,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2538",8.85,8.869959517,27.57079003,52182.78326,49630.96734,32.47420783,1537.853832,1020.675072,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2539",9.15,9.170480775,27.5689026,52190.99218,49640.55706,32.48116491,1537.861986,1020.682195,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2540",9.45,9.470999405,27.56187534,52198.56641,49654.39881,32.49123943,1537.861849,1020.693309,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2541",9.75,9.771516399,27.55426884,52184.78906,49648.47787,32.48679776,1537.845069,1020.6937,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2542",10.05,10.07203393,27.55707939,52179.96887,49641.23718,32.48139893,1537.850757,1020.690033,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2543",10.35,10.37255076,27.54838848,52180.53516,49649.9861,32.48773046,1537.842911,1020.698866,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2544",10.65,10.67306423,27.5390745,52190.68862,49668.45069,32.50119725,1537.841193,1020.71326,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2545",10.95,10.97357546,27.52423572,52166.90608,49659.84308,32.49477226,1537.805988,1020.714476,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2546",11.25,11.27408697,27.52606053,52162.21497,49653.65234,32.49014349,1537.810271,1020.711704,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2547",11.55,11.57459794,27.52423859,52170.12891,49662.90832,32.49685537,1537.818309,1020.718621,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2548",11.85,11.87510647,27.513321,52169.32054,49672.46363,32.5037754,1537.806042,1020.728608,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2549",12.15,12.17561202,27.49769877,52162.23529,49680.49696,32.50957077,1537.781956,1020.739255,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2550",12.45,12.47611639,27.4934776,52148.81759,49671.71159,32.50302776,1537.770565,1020.73698,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2551",12.75,12.77662188,27.49602165,52141.16719,49662.01776,32.49582711,1537.773756,1020.732045,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2552",13.05,13.07712728,27.49033165,52141.16902,49667.40291,32.49969027,1537.770045,1020.73806,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2553",13.35,13.37763018,27.4816104,52146.30199,49680.54677,32.50924779,1537.765504,1020.749324,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
"2554",13.65,13.67813149,27.47591846,52134.78932,49674.96601,32.50505624,1537.75327,1020.749286,2.7519694,-78.2228287,"03/05/2021","  9:04:18","A04","Alta","Amarales","4"
